cvastrophoto version 0.1.0 [linux2], Log version 2.5. Log enabled at 2020-10-24 07:56:16


Controller Begins at 2020-10-24 07:56:18
Equipment Profile = default
Mount = N/A, Pier side = N/A
RA Minimum pulse = 50 ms
DEC Minimum pulse = 100 ms
RA Backlash comp, RA pulse = 50 ms, DEC pulse 50 ms
Time,mount,RADuration,RADirection,DECDuration,DECDirection,RADuty,DECDuty,RADriftSpeed,DECDriftSpeed,RAGearstate,DECGearState
2947.1942620277405,Mount,336,E,0,,-198913,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
2947.5319719314575,Mount,336,E,0,,-198578,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
2947.870036125183,Mount,336,E,0,,-198242,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
2948.207144021988,Mount,336,E,0,,-197907,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
2948.5445251464844,Mount,336,E,0,,-197572,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
2948.8882460594177,Mount,336,E,0,,-197236,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
2949.225088119507,Mount,336,E,0,,-196901,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
2949.5625870227814,Mount,336,E,0,,-196565,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
2949.900458097458,Mount,336,E,0,,-196230,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
2950.238279104233,Mount,336,E,0,,-195894,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
2950.57524394989,Mount,336,E,0,,-195559,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
2950.912351131439,Mount,336,E,0,,-195224,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
2951.2493879795074,Mount,336,E,100,S,-194888,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
2951.586370944977,Mount,336,E,0,,-194553,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
2951.924049139023,Mount,336,E,0,,-194217,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
2952.2609000205994,Mount,336,E,0,,-193882,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
2952.5986320972443,Mount,336,E,0,,-193546,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
2952.9361910820007,Mount,336,E,0,,-193211,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
2953.2733130455017,Mount,336,E,0,,-192876,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
2953.6106741428375,Mount,336,E,0,,-192540,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
2953.9476521015167,Mount,336,E,0,,-192205,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
2954.28471493721,Mount,336,E,0,,-191869,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
2954.6224839687347,Mount,336,E,0,,-191534,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
2954.959459066391,Mount,336,E,0,,-191198,-34,-0.0016766282264086127,-0.008975174366493262,0,-10539
2955.296455144882,Mount,336,E,0,,-190863,-37,-0.0016766282264086127,-0.008975174366493262,0,-10539
2955.633521080017,Mount,336,E,0,,-190527,-40,-0.0016766282264086127,-0.008975174366493262,0,-10539
2955.9707720279694,Mount,336,E,0,,-190192,-43,-0.0016766282264086127,-0.008975174366493262,0,-10539
2956.3079080581665,Mount,336,E,0,,-189857,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
2956.6448690891266,Mount,336,E,0,,-189521,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
2956.981719970703,Mount,336,E,0,,-189186,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
2957.318850040436,Mount,336,E,0,,-188850,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
2957.6562979221344,Mount,336,E,0,,-188515,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
2957.993453979492,Mount,336,E,0,,-188179,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
2958.3305439949036,Mount,336,E,0,,-187844,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
2958.6674630641937,Mount,336,E,0,,-187509,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
2959.0045371055603,Mount,336,E,0,,-187173,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
2959.3423249721527,Mount,336,E,0,,-186838,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
2959.6801941394806,Mount,336,E,0,,-186502,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
2960.0171990394592,Mount,336,E,0,,-186167,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
2960.3542051315308,Mount,336,E,0,,-185831,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
2960.6911959648132,Mount,336,E,0,,-185496,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
2961.0282690525055,Mount,336,E,0,,-185161,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
2961.3655319213867,Mount,336,E,0,,-184825,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
2961.7090499401093,Mount,336,E,0,,-184490,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
2962.0464119911194,Mount,336,E,0,,-184154,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
2962.3832540512085,Mount,336,E,100,S,-183819,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
2962.7199449539185,Mount,336,E,0,,-183483,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
2963.0567350387573,Mount,336,E,0,,-183148,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
2963.3937759399414,Mount,336,E,0,,-182812,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
2963.7308011054993,Mount,336,E,0,,-182477,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
2964.0675361156464,Mount,336,E,0,,-182142,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
2964.4045259952545,Mount,336,E,0,,-181806,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
2964.749149084091,Mount,336,E,0,,-181471,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
2965.0875260829926,Mount,336,E,0,,-181135,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
2965.4244809150696,Mount,336,E,0,,-180800,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
2965.7614550590515,Mount,336,E,0,,-180464,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
2966.098585128784,Mount,336,E,0,,-180129,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
2966.4354519844055,Mount,336,E,0,,-179794,-37,-0.0016766282264086127,-0.008975174366493262,0,-10539
2966.7725291252136,Mount,336,E,0,,-179458,-40,-0.0016766282264086127,-0.008975174366493262,0,-10539
2967.111788034439,Mount,336,E,0,,-179123,-43,-0.0016766282264086127,-0.008975174366493262,0,-10539
2967.4491441249847,Mount,336,E,0,,-178787,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
2967.786195039749,Mount,336,E,0,,-178452,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
2968.123227119446,Mount,336,E,0,,-178116,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
2968.4601690769196,Mount,336,E,0,,-177781,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
2968.8023540973663,Mount,336,E,0,,-177446,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
2969.140049934387,Mount,336,E,0,,-177110,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
2969.4778730869293,Mount,336,E,0,,-176775,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
2969.815181016922,Mount,336,E,0,,-176439,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
2970.1522760391235,Mount,336,E,0,,-176104,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
2970.4894239902496,Mount,336,E,0,,-175768,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
2970.826529979706,Mount,336,E,0,,-175433,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
2971.163614988327,Mount,336,E,0,,-175098,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
2971.5011920928955,Mount,336,E,0,,-174762,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
2971.8379759788513,Mount,336,E,0,,-174427,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
2972.174901008606,Mount,336,E,0,,-174091,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
2972.5120401382446,Mount,336,E,0,,-173756,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
2972.8490829467773,Mount,336,E,0,,-173420,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
2973.186126947403,Mount,336,E,0,,-173085,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
2973.524073123932,Mount,336,E,100,S,-172749,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
2973.860824108124,Mount,336,E,0,,-172414,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
2974.1977491378784,Mount,336,E,0,,-172079,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
2974.53453707695,Mount,336,E,0,,-171743,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
2974.871232032776,Mount,336,E,0,,-171408,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
2975.2078850269318,Mount,336,E,0,,-171072,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
2975.544538974762,Mount,336,E,0,,-170737,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
2975.8815739154816,Mount,336,E,0,,-170401,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
2976.2185571193695,Mount,336,E,0,,-170066,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
2976.5555851459503,Mount,336,E,0,,-169731,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
2976.893388032913,Mount,336,E,0,,-169395,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
2977.231204032898,Mount,336,E,0,,-169060,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
2977.5686140060425,Mount,336,E,0,,-168724,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
2977.905874967575,Mount,336,E,0,,-168389,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
2978.2441799640656,Mount,336,E,0,,-168053,-42,-0.0016766282264086127,-0.008975174366493262,0,-10539
2978.5810010433197,Mount,336,E,0,,-167718,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
2978.918690919876,Mount,336,E,0,,-167383,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
2979.256681919098,Mount,336,E,0,,-167047,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
2979.5939090251923,Mount,336,E,0,,-166712,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
2979.9309470653534,Mount,336,E,0,,-166376,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
2980.268084049225,Mount,336,E,0,,-166041,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
2980.605245113373,Mount,336,E,0,,-165705,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
2980.942456007004,Mount,336,E,0,,-165370,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
2981.283138990402,Mount,336,E,0,,-165034,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
2981.621026992798,Mount,336,E,0,,-164699,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
2981.958941936493,Mount,336,E,0,,-164364,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
2982.2957530021667,Mount,336,E,0,,-164028,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
2982.632406949997,Mount,336,E,0,,-163693,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
2982.969211101532,Mount,336,E,0,,-163357,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
2983.3064210414886,Mount,336,E,0,,-163022,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
2983.6432299613953,Mount,336,E,0,,-162686,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
2983.9823191165924,Mount,336,E,0,,-162351,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
2984.3238990306854,Mount,336,E,0,,-162016,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
2984.6661190986633,Mount,336,E,100,S,-161680,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
2985.0043981075287,Mount,336,E,0,,-161345,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
2985.3414981365204,Mount,336,E,0,,-161009,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
2985.678647994995,Mount,336,E,0,,-160674,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
2986.0155770778656,Mount,336,E,0,,-160338,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
2986.352338075638,Mount,336,E,0,,-160003,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
2986.69038105011,Mount,336,E,0,,-159668,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
2987.0285589694977,Mount,336,E,0,,-159332,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
2987.365688085556,Mount,336,E,0,,-158997,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
2987.704868078232,Mount,336,E,0,,-158661,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
2988.042251110077,Mount,336,E,0,,-158326,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
2988.3790390491486,Mount,336,E,0,,-157990,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
2988.7168459892273,Mount,336,E,0,,-157655,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
2989.054717063904,Mount,336,E,0,,-157320,-40,-0.0016766282264086127,-0.008975174366493262,0,-10539
2989.391793012619,Mount,336,E,0,,-156984,-43,-0.0016766282264086127,-0.008975174366493262,0,-10539
2989.7288839817047,Mount,336,E,0,,-156649,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
2990.0660660266876,Mount,336,E,0,,-156313,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
2990.403135061264,Mount,336,E,0,,-155978,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
2990.74018406868,Mount,336,E,0,,-155642,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
2991.077080965042,Mount,336,E,0,,-155307,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
2991.4138810634613,Mount,336,E,0,,-154971,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
2991.752035140991,Mount,336,E,0,,-154636,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
2992.089798927307,Mount,336,E,0,,-154301,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
2992.427691936493,Mount,336,E,0,,-153965,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
2992.764533996582,Mount,336,E,0,,-153630,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
2993.101171016693,Mount,336,E,0,,-153294,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
2993.4379930496216,Mount,336,E,0,,-152959,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
2993.7757761478424,Mount,336,E,0,,-152623,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
2994.114645957947,Mount,336,E,0,,-152288,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
2994.4530470371246,Mount,336,E,0,,-151953,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
2994.7908680438995,Mount,336,E,0,,-151617,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
2995.1306591033936,Mount,336,E,0,,-151282,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
2995.468873977661,Mount,336,E,0,,-150946,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
2995.806265115738,Mount,336,E,100,S,-150611,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
2996.1430389881134,Mount,336,E,0,,-150275,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
2996.4810979366302,Mount,336,E,0,,-149940,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
2996.819037914276,Mount,336,E,0,,-149605,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
2997.1562390327454,Mount,336,E,0,,-149269,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
2997.4933540821075,Mount,336,E,0,,-148934,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
2997.830820083618,Mount,336,E,0,,-148598,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
2998.1675901412964,Mount,336,E,0,,-148263,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
2998.504434108734,Mount,336,E,0,,-147927,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
2998.8412120342255,Mount,336,E,0,,-147592,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
2999.1779680252075,Mount,336,E,0,,-147256,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
2999.5150089263916,Mount,336,E,0,,-146921,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
2999.8521230220795,Mount,336,E,0,,-146586,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
3000.18913602829,Mount,336,E,0,,-146250,-39,-0.0016766282264086127,-0.008975174366493262,0,-10539
3000.5380070209503,Mount,336,E,0,,-145915,-42,-0.0016766282264086127,-0.008975174366493262,0,-10539
3000.875242948532,Mount,336,E,0,,-145579,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
3001.2123119831085,Mount,336,E,0,,-145244,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
3001.550472021103,Mount,336,E,0,,-144908,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
3001.8886399269104,Mount,336,E,0,,-144573,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
3002.226942062378,Mount,336,E,0,,-144238,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
3002.5642080307007,Mount,336,E,0,,-143902,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
3002.9010541439056,Mount,336,E,0,,-143567,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
3003.2401280403137,Mount,336,E,0,,-143231,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
3003.578509092331,Mount,336,E,0,,-142896,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
3003.917675971985,Mount,336,E,0,,-142560,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
3004.256112098694,Mount,336,E,0,,-142225,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
3004.5933949947357,Mount,336,E,0,,-141890,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
3004.931174993515,Mount,336,E,0,,-141554,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
3005.269851922989,Mount,336,E,0,,-141219,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
3005.6097209453583,Mount,336,E,0,,-140883,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
3005.9465539455414,Mount,336,E,0,,-140548,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
3006.2838790416718,Mount,336,E,0,,-140212,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
3006.621006965637,Mount,336,E,0,,-139877,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
3006.9584131240845,Mount,336,E,100,S,-139542,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3007.2956099510193,Mount,336,E,0,,-139206,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3007.634819984436,Mount,336,E,0,,-138871,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3007.9715909957886,Mount,336,E,0,,-138535,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3008.308718919754,Mount,336,E,0,,-138200,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3008.6458020210266,Mount,336,E,0,,-137864,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3008.9828310012817,Mount,336,E,0,,-137529,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3009.3257179260254,Mount,336,E,0,,-137193,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3009.662735939026,Mount,336,E,0,,-136858,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3009.9999101161957,Mount,336,E,0,,-136523,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3010.3391540050507,Mount,336,E,0,,-136187,-31,-0.0016766282264086127,-0.008975174366493262,0,-10539
3010.6769819259644,Mount,336,E,0,,-135852,-34,-0.0016766282264086127,-0.008975174366493262,0,-10539
3011.0138161182404,Mount,336,E,0,,-135516,-37,-0.0016766282264086127,-0.008975174366493262,0,-10539
3011.3509709835052,Mount,336,E,0,,-135181,-40,-0.0016766282264086127,-0.008975174366493262,0,-10539
3011.68790102005,Mount,336,E,0,,-134845,-43,-0.0016766282264086127,-0.008975174366493262,0,-10539
3012.0250351428986,Mount,336,E,0,,-134510,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
3012.36194396019,Mount,336,E,0,,-134175,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
3012.699075937271,Mount,336,E,0,,-133839,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
3013.0360350608826,Mount,336,E,0,,-133504,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
3013.3739490509033,Mount,336,E,0,,-133168,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
3013.7111439704895,Mount,336,E,0,,-132833,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
3014.04816699028,Mount,336,E,0,,-132497,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
3014.385179042816,Mount,336,E,0,,-132162,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
3014.722291946411,Mount,336,E,0,,-131827,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
3015.0595281124115,Mount,336,E,0,,-131491,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
3015.3964779376984,Mount,336,E,0,,-131156,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
3015.733248949051,Mount,336,E,0,,-130820,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
3016.0714559555054,Mount,336,E,0,,-130485,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
3016.41175699234,Mount,336,E,0,,-130149,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
3016.751219034195,Mount,336,E,0,,-129814,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
3017.088940143585,Mount,336,E,0,,-129479,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
3017.4256241321564,Mount,336,E,0,,-129143,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
3017.762437105179,Mount,336,E,0,,-128808,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
3018.1010921001434,Mount,336,E,100,S,-128472,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3018.4388930797577,Mount,336,E,0,,-128137,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3018.775955915451,Mount,336,E,0,,-127801,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3019.1130900382996,Mount,336,E,0,,-127466,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3019.4502189159393,Mount,336,E,0,,-127130,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3019.7921209335327,Mount,336,E,0,,-126795,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3020.1289710998535,Mount,336,E,0,,-126460,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3020.4661021232605,Mount,336,E,0,,-126124,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3020.803136110306,Mount,336,E,0,,-125789,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3021.140295982361,Mount,336,E,0,,-125453,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3021.4773099422455,Mount,336,E,0,,-125118,-31,-0.0016766282264086127,-0.008975174366493262,0,-10539
3021.8145949840546,Mount,336,E,0,,-124782,-34,-0.0016766282264086127,-0.008975174366493262,0,-10539
3022.1515481472015,Mount,336,E,0,,-124447,-37,-0.0016766282264086127,-0.008975174366493262,0,-10539
3022.4886059761047,Mount,336,E,0,,-124112,-40,-0.0016766282264086127,-0.008975174366493262,0,-10539
3022.8263630867004,Mount,336,E,0,,-123776,-43,-0.0016766282264086127,-0.008975174366493262,0,-10539
3023.1639170646667,Mount,336,E,0,,-123441,-46,-0.0016766282264086127,-0.008975174366493262,0,-10539
3023.5007021427155,Mount,336,E,0,,-123105,-49,-0.0016766282264086127,-0.008975174366493262,0,-10539
3023.83745098114,Mount,336,E,0,,-122770,-52,-0.0016766282264086127,-0.008975174366493262,0,-10539
3024.174467086792,Mount,336,E,0,,-122434,-55,-0.0016766282264086127,-0.008975174366493262,0,-10539
3024.5116460323334,Mount,336,E,0,,-122099,-58,-0.0016766282264086127,-0.008975174366493262,0,-10539
3024.848865032196,Mount,336,E,0,,-121764,-61,-0.0016766282264086127,-0.008975174366493262,0,-10539
3025.1857600212097,Mount,336,E,0,,-121428,-64,-0.0016766282264086127,-0.008975174366493262,0,-10539
3025.523227930069,Mount,336,E,0,,-121093,-67,-0.0016766282264086127,-0.008975174366493262,0,-10539
3025.8614270687103,Mount,336,E,0,,-120757,-70,-0.0016766282264086127,-0.008975174366493262,0,-10539
3026.1985919475555,Mount,336,E,0,,-120422,-73,-0.0016766282264086127,-0.008975174366493262,0,-10539
3026.5353920459747,Mount,336,E,0,,-120086,-76,-0.0016766282264086127,-0.008975174366493262,0,-10539
3026.8721630573273,Mount,336,E,0,,-119751,-79,-0.0016766282264086127,-0.008975174366493262,0,-10539
3027.2092361450195,Mount,336,E,0,,-119415,-82,-0.0016766282264086127,-0.008975174366493262,0,-10539
3027.5470769405365,Mount,336,E,0,,-119080,-85,-0.0016766282264086127,-0.008975174366493262,0,-10539
3027.8847839832306,Mount,336,E,0,,-118745,-88,-0.0016766282264086127,-0.008975174366493262,0,-10539
3028.221913099289,Mount,336,E,0,,-118409,-91,-0.0016766282264086127,-0.008975174366493262,0,-10539
3028.5590789318085,Mount,336,E,0,,-118074,-94,-0.0016766282264086127,-0.008975174366493262,0,-10539
3028.89622092247,Mount,336,E,0,,-117738,-97,-0.0016766282264086127,-0.008975174366493262,0,-10539
3029.2335920333862,Mount,336,E,100,S,-117403,0,-0.0016766282264086127,-0.008975174366493262,0,-10539
3029.5708849430084,Mount,336,E,0,,-117067,-3,-0.0016766282264086127,-0.008975174366493262,0,-10539
3029.9078590869904,Mount,336,E,0,,-116732,-6,-0.0016766282264086127,-0.008975174366493262,0,-10539
3030.2446920871735,Mount,336,E,0,,-116397,-9,-0.0016766282264086127,-0.008975174366493262,0,-10539
3030.5824270248413,Mount,336,E,0,,-116061,-12,-0.0016766282264086127,-0.008975174366493262,0,-10539
3030.9204149246216,Mount,336,E,0,,-115726,-15,-0.0016766282264086127,-0.008975174366493262,0,-10539
3031.257728099823,Mount,336,E,0,,-115390,-18,-0.0016766282264086127,-0.008975174366493262,0,-10539
3031.5948939323425,Mount,336,E,0,,-115055,-21,-0.0016766282264086127,-0.008975174366493262,0,-10539
3031.9318239688873,Mount,336,E,0,,-114719,-24,-0.0016766282264086127,-0.008975174366493262,0,-10539
3032.268527030945,Mount,336,E,0,,-114384,-27,-0.0016766282264086127,-0.008975174366493262,0,-10539
3032.605442047119,Mount,336,E,0,,-114049,-30,-0.0016766282264086127,-0.008975174366493262,0,-10539
3032.9424419403076,Mount,336,E,0,,-113713,-33,-0.0016766282264086127,-0.008975174366493262,0,-10539
3033.279722929001,Mount,336,E,0,,-113378,-36,-0.0016766282264086127,-0.008975174366493262,0,-10539
