cvastrophoto version 0.1.0 [linux2], Log version 2.5. Log enabled at 2020-10-30 04:32:54


Controller Begins at 2020-10-30 04:33:00
Equipment Profile = default
Mount = N/A, Pier side = N/A
RA Minimum pulse = 50 ms
DEC Minimum pulse = 100 ms
RA Backlash comp, RA pulse = 5 ms, DEC pulse 50 ms
Time,AbsTime,mount,RADuration,RADirection,DECDuration,DECDirection,RADuty,DECDuty,RADriftSpeed,DECDriftSpeed,RAGearstate,DECGearState
281.262953042984,1604032662.119963,Mount,338,E,0,,0,0,0,0,0,0
286.6797921657562,1604032667.536802,Mount,342,E,0,,-4659,0,0,0,0,0
287.0248291492462,1604032667.881839,Mount,342,E,0,,-4317,0,0,0,0,0
287.3686921596527,1604032668.225702,Mount,342,E,0,,-3975,0,0,0,0,0
287.71267104148865,1604032668.569681,Mount,342,E,0,,-3633,0,0,0,0,0
288.05660915374756,1604032668.913619,Mount,342,E,0,,-3291,0,0,0,0,0
288.40052008628845,1604032669.25753,Mount,342,E,0,,-2949,0,0,0,0,0
288.7445561885834,1604032669.601566,Mount,342,E,0,,-2606,0,0,0,0,0
289.0885012149811,1604032669.945511,Mount,342,E,0,,-2264,0,0,0,0,0
289.432519197464,1604032670.289529,Mount,342,E,0,,-1922,0,0,0,0,0
289.7764570713043,1604032670.633467,Mount,342,E,0,,-1580,0,0,0,0,0
290.1206421852112,1604032670.977652,Mount,342,E,0,,-1238,0,0,0,0,0
290.46468019485474,1604032671.32169,Mount,342,E,0,,-896,0,0,0,0,0
290.8086030483246,1604032671.665613,Mount,342,E,0,,-554,0,0,0,0,0
291.15261721611023,1604032672.009627,Mount,342,E,0,,-212,0,0,0,0,0
291.4965751171112,1604032672.353585,Mount,212,E,0,,0,0,0,0,0,0
291.74329018592834,1604032672.6003,Mount,342,W,0,,4657,0,0,0,0,0
292.0918781757355,1604032672.948888,Mount,342,W,0,,4315,0,0,0,0,0
292.43629217147827,1604032673.293302,Mount,342,W,0,,3973,0,0,0,0,0
292.78124499320984,1604032673.638255,Mount,342,W,0,,3631,0,0,0,0,0
293.12572717666626,1604032673.982737,Mount,342,W,0,,3289,0,0,0,0,0
293.4707381725311,1604032674.327748,Mount,342,W,0,,2947,0,0,0,0,0
293.81533002853394,1604032674.67234,Mount,342,W,0,,2605,0,0,0,0,0
294.1604790687561,1604032675.017489,Mount,342,W,0,,2263,0,0,0,0,0
294.505086183548,1604032675.362096,Mount,342,W,0,,1921,0,0,0,0,0
294.85002303123474,1604032675.707033,Mount,342,W,0,,1579,0,0,0,0,0
295.19422817230225,1604032676.051238,Mount,342,W,0,,1237,0,0,0,0,0
295.5391380786896,1604032676.396148,Mount,342,W,0,,895,0,0,0,0,0
295.8839271068573,1604032676.740937,Mount,342,W,0,,553,0,0,0,0,0
296.2286961078644,1604032677.085706,Mount,342,W,0,,211,0,0,0,0,0
296.57319617271423,1604032677.430206,Mount,211,W,0,,0,0,0,0,0,0
299.35190510749817,1604032680.208915,Mount,342,W,0,,80,0,0,0,0,0
299.69600009918213,1604032680.55301,Mount,80,W,0,,0,0,0,0,0,0
305.07815504074097,1604032685.935165,Mount,423,W,0,,0,0,0,0,0,0
307.11411213874817,1604032687.971122,Mount,336,W,0,,87,0,0,0,0,0
307.4510531425476,1604032688.308063,Mount,87,W,0,,0,0,0,0,0,0
310.4404811859131,1604032691.297491,Mount,423,W,0,,0,0,0,0,0,0
312.34773802757263,1604032693.204748,Mount,329,W,0,,94,0,0,0,0,0
312.67848014831543,1604032693.53549,Mount,94,W,0,,0,0,0,0,0,0
315.6570701599121,1604032696.51408,Mount,423,W,0,,0,0,0,0,0,0
317.638325214386,1604032698.495335,Mount,322,W,0,,101,0,0,0,0,0
317.96188402175903,1604032698.818894,Mount,101,W,0,,0,0,0,0,0,0
320.98269605636597,1604032701.839706,Mount,322,W,0,,101,0,0,0,0,0
321.30663418769836,1604032702.163644,Mount,101,W,0,,0,0,0,0,0,0
322.9668700695038,1604032703.82388,Mount,322,W,0,,101,0,0,0,0,0
323.2912220954895,1604032704.148232,Mount,101,W,0,,0,0,0,0,0,0
326.1933979988098,1604032707.050408,Mount,322,W,0,,101,0,0,0,0,0
326.51725816726685,1604032707.374268,Mount,101,W,0,,0,0,0,0,0,0
326.8367450237274,1604032707.693755,Mount,322,E,0,,-3907,0,0,0,0,0
327.16019201278687,1604032708.017202,Mount,322,E,0,,-3585,0,0,0,0,0
327.48458099365234,1604032708.341591,Mount,322,E,0,,-3263,0,0,0,0,0
327.8087480068207,1604032708.665758,Mount,322,E,0,,-2941,0,0,0,0,0
328.1325650215149,1604032708.989575,Mount,322,E,0,,-2619,0,0,0,0,0
328.4570560455322,1604032709.314066,Mount,322,E,0,,-2296,0,0,0,0,0
328.7812600135803,1604032709.63827,Mount,322,E,0,,-1974,0,0,0,0,0
329.11339020729065,1604032709.9704,Mount,322,E,0,,-1652,0,0,0,0,0
329.43787813186646,1604032710.294888,Mount,322,E,0,,-1330,0,0,0,0,0
329.76281809806824,1604032710.619828,Mount,322,E,0,,-1008,0,0,0,0,0
330.08674216270447,1604032710.943752,Mount,322,E,0,,-686,0,0,0,0,0
330.4109880924225,1604032711.267998,Mount,322,E,0,,-364,0,0,0,0,0
330.73449206352234,1604032711.591502,Mount,322,E,0,,-42,0,0,0,0,0
336.16900610923767,1604032717.026016,Mount,0,,322,S,-42,-19678,0,0,0,0
336.4968831539154,1604032717.353893,Mount,0,,322,S,-42,-19356,0,0,0,0
336.8215651512146,1604032717.678575,Mount,0,,322,S,-42,-19034,0,0,0,0
337.145565032959,1604032718.002575,Mount,0,,322,S,-42,-18712,0,0,0,0
337.4694972038269,1604032718.326507,Mount,0,,322,S,-42,-18390,0,0,0,0
337.7940151691437,1604032718.651025,Mount,0,,322,S,-42,-18068,0,0,0,0
338.11906909942627,1604032718.976079,Mount,0,,322,S,-42,-17746,0,0,0,0
338.4438841342926,1604032719.300894,Mount,0,,322,S,-42,-17424,0,0,0,0
338.7690989971161,1604032719.626109,Mount,0,,322,S,-42,-17102,0,0,0,0
339.09395003318787,1604032719.95096,Mount,0,,322,S,-42,-16780,0,0,0,0
339.418909072876,1604032720.275919,Mount,0,,322,S,-42,-16458,0,0,0,0
339.74372720718384,1604032720.600737,Mount,0,,322,S,-42,-16136,0,0,0,0
340.0720901489258,1604032720.9291,Mount,0,,322,S,-42,-15814,0,0,0,0
340.3962562084198,1604032721.253266,Mount,0,,322,S,-42,-15492,0,0,0,0
340.7210350036621,1604032721.578045,Mount,0,,322,S,-42,-15170,0,0,0,0
341.0452470779419,1604032721.902257,Mount,0,,322,S,-42,-14848,0,0,0,0
341.369353055954,1604032722.226363,Mount,0,,322,S,-42,-14526,0,0,0,0
341.6937620639801,1604032722.550772,Mount,0,,322,S,-42,-14204,0,0,0,0
342.01759600639343,1604032722.874606,Mount,0,,322,S,-42,-13882,0,0,0,0
342.34109020233154,1604032723.1981,Mount,0,,322,S,-42,-13560,0,0,0,0
342.66445803642273,1604032723.521468,Mount,0,,322,S,-42,-13238,0,0,0,0
342.9881100654602,1604032723.84512,Mount,0,,322,S,-42,-12916,0,0,0,0
343.3128340244293,1604032724.169844,Mount,0,,322,S,-42,-12594,0,0,0,0
343.63684010505676,1604032724.49385,Mount,0,,322,S,-42,-12272,0,0,0,0
343.96035718917847,1604032724.817367,Mount,0,,322,S,-42,-11950,0,0,0,0
344.2836961746216,1604032725.140706,Mount,0,,322,S,-42,-11628,0,0,0,0
344.6074070930481,1604032725.464417,Mount,0,,322,S,-42,-11306,0,0,0,0
344.9311640262604,1604032725.788174,Mount,0,,322,S,-42,-10984,0,0,0,0
345.2549891471863,1604032726.111999,Mount,0,,322,S,-42,-10662,0,0,0,0
345.57873702049255,1604032726.435747,Mount,0,,322,S,-42,-10340,0,0,0,0
345.90241718292236,1604032726.759427,Mount,0,,322,S,-42,-10018,0,0,0,0
346.2261471748352,1604032727.083157,Mount,0,,322,S,-42,-9696,0,0,0,0
346.5499391555786,1604032727.406949,Mount,0,,322,S,-42,-9374,0,0,0,0
346.87371706962585,1604032727.730727,Mount,0,,322,S,-42,-9052,0,0,0,0
347.1975061893463,1604032728.054516,Mount,0,,322,S,-42,-8730,0,0,0,0
347.5212872028351,1604032728.378297,Mount,0,,322,S,-42,-8408,0,0,0,0
347.84519505500793,1604032728.702205,Mount,0,,322,S,-42,-8086,0,0,0,0
348.1691460609436,1604032729.026156,Mount,0,,322,S,-42,-7764,0,0,0,0
348.4929840564728,1604032729.349994,Mount,0,,322,S,-42,-7442,0,0,0,0
348.81673312187195,1604032729.673743,Mount,0,,322,S,-42,-7120,0,0,0,0
349.140545129776,1604032729.997555,Mount,0,,322,S,-42,-6798,0,0,0,0
349.4643611907959,1604032730.321371,Mount,0,,322,S,-42,-6476,0,0,0,0
349.7881500720978,1604032730.64516,Mount,0,,322,S,-42,-6154,0,0,0,0
350.1119451522827,1604032730.968955,Mount,0,,322,S,-42,-5832,0,0,0,0
350.4356141090393,1604032731.292624,Mount,0,,322,S,-42,-5510,0,0,0,0
350.7594771385193,1604032731.616487,Mount,0,,322,S,-42,-5188,0,0,0,0
351.083300113678,1604032731.94031,Mount,0,,322,S,-42,-4866,0,0,0,0
351.4071822166443,1604032732.264192,Mount,0,,322,S,-42,-4544,0,0,0,0
351.73110818862915,1604032732.588118,Mount,0,,322,S,-42,-4222,0,0,0,0
352.05491518974304,1604032732.911925,Mount,0,,322,S,-42,-3900,0,0,0,0
352.3786880970001,1604032733.235698,Mount,0,,322,S,-42,-3578,0,0,0,0
352.7026331424713,1604032733.559643,Mount,0,,322,S,-42,-3256,0,0,0,0
353.026554107666,1604032733.883564,Mount,0,,322,S,-42,-2934,0,0,0,0
353.35035705566406,1604032734.207367,Mount,0,,322,S,-42,-2612,0,0,0,0
353.6746082305908,1604032734.531618,Mount,0,,322,S,-42,-2290,0,0,0,0
353.9984221458435,1604032734.855432,Mount,0,,322,S,-42,-1968,0,0,0,0
354.3223121166229,1604032735.179322,Mount,0,,322,S,-42,-1646,0,0,0,0
354.645791053772,1604032735.502801,Mount,0,,322,S,-42,-1324,0,0,0,0
354.9692060947418,1604032735.826216,Mount,0,,322,S,-42,-1002,0,0,0,0
355.2926890850067,1604032736.149699,Mount,0,,322,S,-42,-680,0,0,0,0
355.61641216278076,1604032736.473422,Mount,0,,322,S,-42,-358,0,0,0,0
355.94017815589905,1604032736.797188,Mount,0,,322,S,-42,-36,0,0,0,0
356.33287501335144,1604032737.189885,Mount,0,,322,N,-42,19641,0,0,0,0
356.6576111316681,1604032737.514621,Mount,0,,322,N,-42,19319,0,0,0,0
356.9824311733246,1604032737.839441,Mount,0,,322,N,-42,18997,0,0,0,0
357.307265996933,1604032738.164276,Mount,0,,322,N,-42,18675,0,0,0,0
357.63168716430664,1604032738.488697,Mount,0,,322,N,-42,18353,0,0,0,0
357.9565341472626,1604032738.813544,Mount,0,,322,N,-42,18031,0,0,0,0
358.2808201313019,1604032739.13783,Mount,0,,322,N,-42,17709,0,0,0,0
358.6056489944458,1604032739.462659,Mount,0,,322,N,-42,17387,0,0,0,0
358.93011116981506,1604032739.787121,Mount,0,,322,N,-42,17065,0,0,0,0
359.25475907325745,1604032740.111769,Mount,0,,322,N,-42,16743,0,0,0,0
359.5789940357208,1604032740.436004,Mount,0,,322,N,-42,16421,0,0,0,0
359.90272212028503,1604032740.759732,Mount,0,,322,N,-42,16099,0,0,0,0
360.2264811992645,1604032741.083491,Mount,0,,322,N,-42,15777,0,0,0,0
360.550350189209,1604032741.40736,Mount,0,,322,N,-42,15455,0,0,0,0
360.87401700019836,1604032741.731027,Mount,0,,322,N,-42,15133,0,0,0,0
361.19773507118225,1604032742.054745,Mount,0,,322,N,-42,14811,0,0,0,0
361.5213770866394,1604032742.378387,Mount,0,,322,N,-42,14489,0,0,0,0
361.84497809410095,1604032742.701988,Mount,0,,322,N,-42,14167,0,0,0,0
362.16888999938965,1604032743.0259,Mount,0,,322,N,-42,13845,0,0,0,0
362.4926710128784,1604032743.349681,Mount,0,,322,N,-42,13523,0,0,0,0
362.816477060318,1604032743.673487,Mount,0,,322,N,-42,13201,0,0,0,0
363.1402552127838,1604032743.997265,Mount,0,,322,N,-42,12879,0,0,0,0
363.4640140533447,1604032744.321024,Mount,0,,322,N,-42,12557,0,0,0,0
363.78793716430664,1604032744.644947,Mount,0,,322,N,-42,12235,0,0,0,0
364.1117570400238,1604032744.968767,Mount,0,,322,N,-42,11913,0,0,0,0
364.43552899360657,1604032745.292539,Mount,0,,322,N,-42,11591,0,0,0,0
364.75933718681335,1604032745.616347,Mount,0,,322,N,-42,11269,0,0,0,0
365.083270072937,1604032745.94028,Mount,0,,322,N,-42,10947,0,0,0,0
365.40707206726074,1604032746.264082,Mount,0,,322,N,-42,10625,0,0,0,0
365.73090505599976,1604032746.587915,Mount,0,,322,N,-42,10303,0,0,0,0
366.0547950267792,1604032746.911805,Mount,0,,322,N,-42,9981,0,0,0,0
366.37849712371826,1604032747.235507,Mount,0,,322,N,-42,9659,0,0,0,0
366.702406167984,1604032747.559416,Mount,0,,322,N,-42,9337,0,0,0,0
367.02635312080383,1604032747.883363,Mount,0,,322,N,-42,9015,0,0,0,0
367.34984517097473,1604032748.206855,Mount,0,,322,N,-42,8693,0,0,0,0
367.67344999313354,1604032748.53046,Mount,0,,322,N,-42,8372,0,0,0,0
367.9969050884247,1604032748.853915,Mount,0,,322,N,-42,8050,0,0,0,0
368.3202750682831,1604032749.177285,Mount,0,,322,N,-42,7728,0,0,0,0
368.6439530849457,1604032749.500963,Mount,0,,322,N,-42,7406,0,0,0,0
368.96741819381714,1604032749.824428,Mount,0,,322,N,-42,7084,0,0,0,0
369.29082202911377,1604032750.147832,Mount,0,,322,N,-42,6762,0,0,0,0
369.61438608169556,1604032750.471396,Mount,0,,322,N,-42,6440,0,0,0,0
369.93807220458984,1604032750.795082,Mount,0,,322,N,-42,6118,0,0,0,0
370.26150822639465,1604032751.118518,Mount,0,,322,N,-42,5796,0,0,0,0
370.58486104011536,1604032751.441871,Mount,0,,322,N,-42,5474,0,0,0,0
370.9085350036621,1604032751.765545,Mount,0,,322,N,-42,5152,0,0,0,0
371.23228311538696,1604032752.089293,Mount,0,,322,N,-42,4830,0,0,0,0
371.55624413490295,1604032752.413254,Mount,0,,322,N,-42,4508,0,0,0,0
371.8800091743469,1604032752.737019,Mount,0,,322,N,-42,4186,0,0,0,0
372.20378518104553,1604032753.060795,Mount,0,,322,N,-42,3864,0,0,0,0
372.52724409103394,1604032753.384254,Mount,0,,322,N,-42,3542,0,0,0,0
372.8505940437317,1604032753.707604,Mount,0,,322,N,-42,3219,0,0,0,0
373.174259185791,1604032754.031269,Mount,0,,322,N,-42,2897,0,0,0,0
373.4980192184448,1604032754.355029,Mount,0,,322,N,-42,2575,0,0,0,0
373.8217740058899,1604032754.678784,Mount,0,,322,N,-42,2253,0,0,0,0
374.14535212516785,1604032755.002362,Mount,0,,322,N,-42,1931,0,0,0,0
374.46877121925354,1604032755.325781,Mount,0,,322,N,-42,1609,0,0,0,0
374.7921521663666,1604032755.649162,Mount,0,,322,N,-42,1287,0,0,0,0
375.11580419540405,1604032755.972814,Mount,0,,322,N,-42,965,0,0,0,0
375.4396460056305,1604032756.296656,Mount,0,,322,N,-42,643,0,0,0,0
375.7634210586548,1604032756.620431,Mount,0,,322,N,-42,321,0,0,0,0
376.0873382091522,1604032756.944348,Mount,0,,321,N,-42,0,0,0,0,0
379.0702910423279,1604032759.927301,Mount,0,,322,N,-42,1,0,0,0,0
384.96145606040955,1604032765.818466,Mount,0,,322,N,-42,1,0,0,0,0
386.8942530155182,1604032767.751263,Mount,0,,322,N,-42,1,0,0,0,0
390.1202461719513,1604032770.977256,Mount,0,,322,N,-42,2,0,0,0,0
392.17301511764526,1604032773.030025,Mount,0,,322,N,-42,2,0,0,0,0
395.5318341255188,1604032776.388844,Mount,0,,322,N,-42,2,0,0,0,0
397.50282406806946,1604032778.359834,Mount,0,,322,N,-42,3,0,0,0,0
400.7264931201935,1604032781.583503,Mount,0,,322,N,-42,3,0,0,0,0
402.73062109947205,1604032783.587631,Mount,0,,322,N,-42,3,0,0,0,0
405.9149000644684,1604032786.77191,Mount,0,,322,N,-42,3,0,0,0,0
406.5535750389099,1604032787.410585,Mount,0,,322,S,-42,-2897,0,0,0,0
406.87699007987976,1604032787.734,Mount,0,,322,S,-42,-2575,0,0,0,0
407.20622205734253,1604032788.063232,Mount,0,,322,S,-42,-2253,0,0,0,0
407.5307741165161,1604032788.387784,Mount,0,,322,S,-42,-1931,0,0,0,0
407.85584020614624,1604032788.71285,Mount,0,,322,S,-42,-1609,0,0,0,0
408.17971301078796,1604032789.036723,Mount,0,,322,S,-42,-1287,0,0,0,0
408.50359320640564,1604032789.360603,Mount,0,,322,S,-42,-965,0,0,0,0
408.82732915878296,1604032789.684339,Mount,0,,322,S,-42,-643,0,0,0,0
409.15128207206726,1604032790.008292,Mount,0,,322,S,-42,-321,0,0,0,0
409.4749050140381,1604032790.331915,Mount,0,,321,S,-42,0,0,0,0,0
414.8571391105652,1604032795.714149,Mount,0,,322,S,-42,-19678,0,0,0,0
415.18111515045166,1604032796.038125,Mount,0,,322,S,-42,-19356,0,0,0,0
415.50488805770874,1604032796.361898,Mount,0,,322,S,-42,-19034,0,0,0,0
415.82952904701233,1604032796.686539,Mount,0,,322,S,-42,-18712,0,0,0,0
416.1544110774994,1604032797.011421,Mount,0,,322,S,-42,-18390,0,0,0,0
416.4793519973755,1604032797.336362,Mount,0,,322,S,-42,-18068,0,0,0,0
416.80314803123474,1604032797.660158,Mount,0,,322,S,-42,-17746,0,0,0,0
417.1266210079193,1604032797.983631,Mount,0,,322,S,-42,-17424,0,0,0,0
417.4499890804291,1604032798.306999,Mount,0,,322,S,-42,-17102,0,0,0,0
417.7736361026764,1604032798.630646,Mount,0,,322,S,-42,-16780,0,0,0,0
418.09707522392273,1604032798.954085,Mount,0,,322,S,-42,-16458,0,0,0,0
418.4204041957855,1604032799.277414,Mount,0,,322,S,-42,-16136,0,0,0,0
418.7440860271454,1604032799.601096,Mount,0,,322,S,-42,-15814,0,0,0,0
419.0678482055664,1604032799.924858,Mount,0,,322,S,-42,-15492,0,0,0,0
419.3916220664978,1604032800.248632,Mount,0,,322,S,-42,-15170,0,0,0,0
419.71535420417786,1604032800.572364,Mount,0,,322,S,-42,-14848,0,0,0,0
420.0390250682831,1604032800.896035,Mount,0,,322,S,-42,-14526,0,0,0,0
420.3628771305084,1604032801.219887,Mount,0,,322,S,-42,-14204,0,0,0,0
420.68687915802,1604032801.543889,Mount,0,,322,S,-42,-13882,0,0,0,0
421.0105051994324,1604032801.867515,Mount,0,,322,S,-42,-13560,0,0,0,0
421.33411622047424,1604032802.191126,Mount,0,,322,S,-42,-13238,0,0,0,0
421.65788412094116,1604032802.514894,Mount,0,,322,S,-42,-12916,0,0,0,0
421.98166704177856,1604032802.838677,Mount,0,,322,S,-42,-12594,0,0,0,0
422.3055090904236,1604032803.162519,Mount,0,,322,S,-42,-12272,0,0,0,0
422.62947511672974,1604032803.486485,Mount,0,,322,S,-42,-11950,0,0,0,0
422.953369140625,1604032803.810379,Mount,0,,322,S,-42,-11628,0,0,0,0
423.2773880958557,1604032804.134398,Mount,0,,322,S,-42,-11306,0,0,0,0
423.60129022598267,1604032804.4583,Mount,0,,322,S,-42,-10984,0,0,0,0
423.9249701499939,1604032804.78198,Mount,0,,322,S,-42,-10662,0,0,0,0
424.24860405921936,1604032805.105614,Mount,0,,322,S,-42,-10340,0,0,0,0
424.572350025177,1604032805.42936,Mount,0,,322,S,-42,-10018,0,0,0,0
424.89612221717834,1604032805.753132,Mount,0,,322,S,-42,-9696,0,0,0,0
425.2197811603546,1604032806.076791,Mount,0,,322,S,-42,-9374,0,0,0,0
425.5435390472412,1604032806.400549,Mount,0,,322,S,-42,-9052,0,0,0,0
425.8673310279846,1604032806.724341,Mount,0,,322,S,-42,-8730,0,0,0,0
426.1909840106964,1604032807.047994,Mount,0,,322,S,-42,-8408,0,0,0,0
426.5144212245941,1604032807.371431,Mount,0,,322,S,-42,-8086,0,0,0,0
426.83778405189514,1604032807.694794,Mount,0,,322,S,-42,-7764,0,0,0,0
427.1611351966858,1604032808.018145,Mount,0,,322,S,-42,-7442,0,0,0,0
427.48477721214294,1604032808.341787,Mount,0,,322,S,-42,-7120,0,0,0,0
427.80850410461426,1604032808.665514,Mount,0,,322,S,-42,-6798,0,0,0,0
428.1322400569916,1604032808.98925,Mount,0,,322,S,-42,-6476,0,0,0,0
428.4559061527252,1604032809.312916,Mount,0,,322,S,-42,-6154,0,0,0,0
428.779687166214,1604032809.636697,Mount,0,,322,S,-42,-5832,0,0,0,0
429.1034071445465,1604032809.960417,Mount,0,,322,S,-42,-5510,0,0,0,0
429.4270281791687,1604032810.284038,Mount,0,,322,S,-42,-5188,0,0,0,0
429.7508051395416,1604032810.607815,Mount,0,,322,S,-42,-4866,0,0,0,0
430.0747060775757,1604032810.931716,Mount,0,,322,S,-42,-4544,0,0,0,0
430.3984751701355,1604032811.255485,Mount,0,,322,S,-42,-4222,0,0,0,0
430.7222101688385,1604032811.57922,Mount,0,,322,S,-42,-3900,0,0,0,0
431.0459771156311,1604032811.902987,Mount,0,,322,S,-42,-3578,0,0,0,0
431.3702700138092,1604032812.22728,Mount,0,,322,S,-42,-3256,0,0,0,0
431.6941010951996,1604032812.551111,Mount,0,,322,S,-42,-2934,0,0,0,0
432.0177640914917,1604032812.874774,Mount,0,,322,S,-42,-2612,0,0,0,0
432.3411660194397,1604032813.198176,Mount,0,,322,S,-42,-2290,0,0,0,0
432.66466903686523,1604032813.521679,Mount,0,,322,S,-42,-1968,0,0,0,0
432.98829317092896,1604032813.845303,Mount,0,,322,S,-42,-1646,0,0,0,0
433.3120391368866,1604032814.169049,Mount,0,,322,S,-42,-1324,0,0,0,0
433.63589906692505,1604032814.492909,Mount,0,,322,S,-42,-1002,0,0,0,0
433.95983815193176,1604032814.816848,Mount,0,,322,S,-42,-680,0,0,0,0
434.2835052013397,1604032815.140515,Mount,0,,322,S,-42,-358,0,0,0,0
434.60766100883484,1604032815.464671,Mount,0,,322,S,-42,-36,0,0,0,0
434.99541115760803,1604032815.852421,Mount,0,,322,N,-42,19641,0,0,0,0
435.3193910121918,1604032816.176401,Mount,0,,322,N,-42,19319,0,0,0,0
435.64433908462524,1604032816.501349,Mount,0,,322,N,-42,18997,0,0,0,0
435.9688620567322,1604032816.825872,Mount,0,,322,N,-42,18675,0,0,0,0
436.29383420944214,1604032817.150844,Mount,0,,322,N,-42,18353,0,0,0,0
436.6180500984192,1604032817.47506,Mount,0,,322,N,-42,18031,0,0,0,0
436.9429020881653,1604032817.799912,Mount,0,,322,N,-42,17709,0,0,0,0
437.26710414886475,1604032818.124114,Mount,0,,322,N,-42,17387,0,0,0,0
437.59393310546875,1604032818.450943,Mount,0,,322,N,-42,17065,0,0,0,0
437.9203040599823,1604032818.777314,Mount,0,,322,N,-42,16743,0,0,0,0
438.2438361644745,1604032819.100846,Mount,0,,322,N,-42,16421,0,0,0,0
438.5671970844269,1604032819.424207,Mount,0,,322,N,-42,16099,0,0,0,0
438.89063119888306,1604032819.747641,Mount,0,,322,N,-42,15777,0,0,0,0
439.21397614479065,1604032820.070986,Mount,0,,322,N,-42,15455,0,0,0,0
439.53763914108276,1604032820.394649,Mount,0,,322,N,-42,15133,0,0,0,0
439.86139702796936,1604032820.718407,Mount,0,,322,N,-42,14811,0,0,0,0
